"Sebastian County, AR",5.1     
"Sevier County, AR",4.1     
"Sharp County, AR",6.7     
"Stone County, AR",5.7     
"Union County, AR",6.8     
"Van Buren County, AR",5.9     
"Washington County, AR",3.9     
"White County, AR",6.6     
"Woodruff County, AR",8.7     
"Yell County, AR",4.3     
"Alameda County, CA",4.7     
"Alpine County, CA",7.9     
"Amador County, CA",5.8     
"Butte County, CA",6.7     
"Calaveras County, CA",6.4     
"Colusa County, CA",11.8     
"Contra Costa County, CA",4.7     
"Del Norte County, CA",7.5     
"El Dorado County, CA",5.2     
"Fresno County, CA",8.6     
"Glenn County, CA",8.8     
"Humboldt County, CA",5.9     
"Imperial County, CA",18.1     
"Inyo County, CA",4.9     
"Kern County, CA",8.2     
"Kings County, CA",8.7     
"Lake County, CA",8.4     
"Lassen County, CA",8.2     
"Los Angeles County, CA",5.1     
"Madera County, CA",7.5     
"Marin County, CA",3.7     
"Mariposa County, CA",6.0     
"Mendocino County, CA",5.5     
"Merced County, CA",10.1     
"Modoc County, CA",8.1     
"Mono County, CA",4.8     
"Monterey County, CA",7.1     
"Napa County, CA",4.0     
"Nevada County, CA",4.8     
"Orange County, CA",3.9     
"Placer County, CA",4.8     
"Plumas County, CA",8.5     
"Riverside County, CA",6.0     
"Sacramento County, CA",5.4     
"San Benito County, CA",7.2     
"San Bernardino County, CA",5.6     
"San Diego County, CA",4.6     
"San Francisco County/city, CA",4.2     
"San Joaquin County, CA",8.1     
"San Luis Obispo County, CA",4.3     
"San Mateo County, CA",3.8     
"Santa Barbara County, CA",4.4     
"Santa Clara County, CA",4.7     
"Santa Cruz County, CA",5.9     
"Shasta County, CA",7.5     
"Sierra County, CA",8.0     
"Siskiyou County, CA",8.5     
"Solano County, CA",5.3     
"Sonoma County, CA",4.3     
"Stanislaus County, CA",8.7     
"Sutter County, CA",9.7     
"Tehama County, CA",7.2     
"Trinity County, CA",10.4     
"Tulare County, CA",9.2     
"Tuolumne County, CA",6.2     
"Ventura County, CA",4.9     
"Yolo County, CA",5.7     
"Yuba County, CA",9.3     
"Adams County, CO",4.2     
"Alamosa County, CO",4.0     
"Arapahoe County, CO",3.7     
"Archuleta County, CO",3.8     
"Baca County, CO",2.5     
"Bent County, CO",4.8     
"Boulder County, CO",3.3     
"Broomfield County/city, CO",3.5     
"Chaffee County, CO",3.6     
"Cheyenne County, CO",2.5     
"Clear Creek County, CO",3.7     
"Conejos County, CO",5.5     
"Costilla County, CO",7.1     
"Crowley County, CO",6.3     
"Custer County, CO",4.0     
"Delta County, CO",3.3     
"Denver County/city, CO",4.1     
"Dolores County, CO",5.0     
"Douglas County, CO",3.1     
"Eagle County, CO",2.8     
"Elbert County, CO",3.7     
"El Paso County, CO",4.2     
"Fremont County, CO",4.7     
"Garfield County, CO",2.5     
"Gilpin County, CO",3.5     
"Grand County, CO",2.6     
"Gunnison County, CO",2.8     
"Hinsdale County, CO",2.8     
"Huerfano County, CO",4.7     
"Jackson County, CO",2.5     
"Jefferson County, CO",3.6     
"Kiowa County, CO",2.6     
"Kit Carson County, CO",2.7     
"Lake County, CO",3.6     
"La Plata County, CO",2.8     
"Larimer County, CO",3.4     
"Las Animas County, CO",3.6     
"Lincoln County, CO",3.1     
"Logan County, CO",3.1     
"Mesa County, CO",3.2     
"Mineral County, CO",4.2     
"Moffat County, CO",3.1     
"Montezuma County, CO",3.9     
"Montrose County, CO",3.6     
"Morgan County, CO",3.3     
"Otero County, CO",5.0     
"Ouray County, CO",2.9     
"Park County, CO",3.6     
"Phillips County, CO",2.7     
"Pitkin County, CO",2.7     
"Prowers County, CO",3.4     
"Pueblo County, CO",4.7     
"Rio Blanco County, CO",2.1     
"Rio Grande County, CO",4.0     
"Routt County, CO",2.6     
"Saguache County, CO",5.2     
"San Juan County, CO",4.1     
"San Miguel County, CO",3.1     
"Sedgwick County, CO",2.2     
"Summit County, CO",2.7     
"Teller County, CO",3.9     
"Washington County, CO",2.7     
"Weld County, CO",4.1     
"Yuma County, CO",2.1     
"Fairfield County, CT",3.9     
"Hartford County, CT",4.9     
"Litchfield County, CT",4.2     
"Middlesex County, CT",3.9     
"New Haven County, CT",4.9     
"New London County, CT",4.2     
"Tolland County, CT",3.8     
"Windham County, CT",5.2     
"Kent County, DE",3.4     
"New Castle County, DE",3.5     
"Sussex County, DE",3.4     
District of Columbia,5.5     
"Alachua County, FL",3.0     
"Baker County, FL",3.7     
"Bay County, FL",3.7     
"Bradford County, FL",3.4     
"Brevard County, FL",4.4     
"Broward County, FL",3.6     
"Calhoun County, FL",3.7     
"Charlotte County, FL",5.2     
"Citrus County, FL",5.1     
"Clay County, FL",3.5     
"Collier County, FL",4.4     
"Columbia County, FL",3.7     
"DeSoto County, FL",4.9     
"Dixie County, FL",4.4     
"Duval County, FL",4.2     
"Escambia County, FL",4.0     
"Flagler County, FL",6.6     
"Franklin County, FL",3.2     
"Gadsden County, FL",4.4     
"Gilchrist County, FL",3.9     
"Glades County, FL",4.8     
"Gulf County, FL",3.9     
"Hamilton County, FL",4.7     
"Hardee County, FL",4.6     
"Hendry County, FL",7.5     
"Hernando County, FL",5.9     
"Highlands County, FL",4.9     
"Hillsborough County, FL",4.2     
"Holmes County, FL",3.6     
"Indian River County, FL",5.7     
"Jackson County, FL",4.0     
"Jefferson County, FL",3.4     
"Lafayette County, FL",3.0     
"Lake County, FL",4.2     
"Lee County, FL",4.7     
"Leon County, FL",3.1     
"Levy County, FL",4.3     
"Liberty County, FL",2.8     
"Madison County, FL",6.2     
"Manatee County, FL",4.2     
"Marion County, FL",4.7     
"Martin County, FL",4.4     
"Miami-Dade County, FL",3.1     
"Monroe County, FL",2.7     
"Nassau County, FL",3.4     
"Okaloosa County, FL",3.1     
"Okeechobee County, FL",5.3     
"Orange County, FL",3.8     
"Osceola County, FL",4.3     
"Palm Beach County, FL",4.4     
"Pasco County, FL",5.0     
"Pinellas County, FL",4.2     
"Polk County, FL",4.6     
"Putnam County, FL",4.8     
"St. Johns County, FL",3.3     
"St. Lucie County, FL",5.8     
"Santa Rosa County, FL",3.7     
"Sarasota County, FL",4.6     
"Seminole County, FL",3.7     
"Sumter County, FL",3.6     
"Suwannee County, FL",3.7     
"Taylor County, FL",4.3     
"Union County, FL",3.2     
"Volusia County, FL",4.2     
"Wakulla County, FL",3.0     
"Walton County, FL",2.8     
